booking_id,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,stays_in_week_nights,stays_in_weekend_nights,total_nights,adr
1802,Resort Hotel,4,2015,September,39,6,4,10,103.22
1803,Resort Hotel,131,2015,September,39,7,4,11,42.5
1804,Resort Hotel,125,2015,September,39,7,4,11,68.5
1805,Resort Hotel,93,2015,September,39,7,4,11,55.64
1806,Resort Hotel,185,2015,September,39,1,1,2,26.0
1807,Resort Hotel,34,2015,September,39,1,1,2,64.0
1808,Resort Hotel,12,2015,September,39,1,1,2,64.0
1809,Resort Hotel,130,2015,September,39,1,1,2,74.0
1810,Resort Hotel,33,2015,September,39,1,1,2,90.0
1811,Resort Hotel,121,2015,September,39,1,1,2,99.0
1812,Resort Hotel,58,2015,September,39,1,1,2,90.0
1813,Resort Hotel,185,2015,September,39,1,1,2,90.0
1814,Resort Hotel,128,2015,September,39,2,1,3,79.0
1815,Resort Hotel,111,2015,September,39,2,1,3,89.0
1816,Resort Hotel,349,2015,September,39,3,1,4,0.0
1817,Resort Hotel,73,2015,September,39,4,1,5,72.0
1818,Resort Hotel,61,2015,September,39,5,1,6,89.0
1819,Resort Hotel,94,2015,September,39,5,2,7,59.02
1820,Resort Hotel,96,2015,September,39,5,2,7,79.5
1821,Resort Hotel,109,2015,September,39,5,2,7,74.93
1822,Resort Hotel,65,2015,September,39,5,2,7,89.14
1823,Resort Hotel,124,2015,September,39,5,2,7,53.69
1824,Resort Hotel,84,2015,September,39,5,2,7,114.48
1825,Resort Hotel,95,2015,September,39,6,3,9,73.98
1826,Resort Hotel,90,2015,September,39,7,3,10,99.5
1827,Resort Hotel,112,2015,September,39,7,3,10,59.2
1828,Resort Hotel,130,2015,September,39,8,3,11,65.64
1829,Resort Hotel,78,2015,September,39,2,0,2,89.0
1830,Resort Hotel,36,2015,September,39,4,0,4,79.0
1831,Resort Hotel,159,2015,September,39,5,0,5,74.0
1832,Resort Hotel,75,2015,September,39,5,2,7,84.71
1833,Resort Hotel,158,2015,September,39,5,2,7,75.43
1834,Resort Hotel,108,2015,September,39,5,2,7,77.73
1835,Resort Hotel,158,2015,September,39,5,2,7,74.0
1836,Resort Hotel,70,2015,September,39,5,2,7,80.63
1837,Resort Hotel,1,2015,September,39,3,0,3,129.0
1838,Resort Hotel,76,2015,September,39,6,2,8,140.63
1839,Resort Hotel,183,2015,September,39,8,2,10,73.5
1840,Resort Hotel,21,2015,September,39,1,0,1,108.65
1841,Resort Hotel,21,2015,September,39,1,0,1,75.65
1842,Resort Hotel,21,2015,September,39,1,0,1,108.85
1843,Resort Hotel,21,2015,September,39,1,0,1,75.65
1844,Resort Hotel,21,2015,September,39,1,0,1,75.65
1845,Resort Hotel,34,2015,September,39,2,0,2,114.0
1846,Resort Hotel,119,2015,September,39,2,0,2,56.98
1847,Resort Hotel,6,2015,September,39,2,0,2,0.0
1848,Resort Hotel,8,2015,September,39,4,1,5,74.8
1849,Resort Hotel,68,2015,September,39,4,0,4,89.0
1850,Resort Hotel,68,2015,September,39,4,0,4,114.0
1851,Resort Hotel,137,2015,September,39,5,2,7,87.86
1852,Resort Hotel,154,2015,September,39,6,2,8,130.5
1853,Resort Hotel,76,2015,September,39,7,2,9,64.0
1854,Resort Hotel,21,2015,September,39,3,0,3,112.0
1855,Resort Hotel,71,2015,September,39,2,0,2,75.5
1856,Resort Hotel,36,2015,September,39,2,0,2,89.0
1857,Resort Hotel,64,2015,September,39,3,0,3,80.1
1858,Resort Hotel,29,2015,September,39,1,0,1,97.2
1859,Resort Hotel,352,2015,September,39,3,1,4,0.0
1860,Resort Hotel,76,2015,September,39,3,2,5,76.3
1861,Resort Hotel,76,2015,September,39,3,2,5,74.7
1862,Resort Hotel,75,2015,September,39,5,2,7,55.43
1863,Resort Hotel,115,2015,September,39,5,2,7,48.54
1864,Resort Hotel,84,2015,September,39,8,2,10,83.8
1865,Resort Hotel,77,2015,September,39,10,4,14,43.93
1866,Resort Hotel,7,2015,September,39,1,0,1,129.0
1867,Resort Hotel,0,2015,September,39,1,0,1,80.1
1868,Resort Hotel,16,2015,September,39,1,0,1,80.0
1869,Resort Hotel,2,2015,September,39,1,0,1,173.0
1870,Resort Hotel,0,2015,September,39,1,0,1,89.0
1871,Resort Hotel,9,2015,September,39,2,0,2,108.5
1872,Resort Hotel,8,2015,September,39,2,0,2,136.5
1873,Resort Hotel,109,2015,September,39,2,0,2,83.0
1874,Resort Hotel,9,2015,September,39,2,0,2,96.5
1875,Resort Hotel,8,2015,September,39,2,0,2,142.5
1876,Resort Hotel,60,2015,September,39,3,2,5,95.0
1877,Resort Hotel,79,2015,September,39,3,2,5,89.0
1878,Resort Hotel,67,2015,September,39,4,2,6,109.0
1879,Resort Hotel,74,2015,September,39,5,2,7,89.06
1880,Resort Hotel,119,2015,September,39,5,2,7,72.14
1881,Resort Hotel,51,2015,September,39,5,2,7,90.49
1882,Resort Hotel,106,2015,September,39,5,2,7,53.68
1883,Resort Hotel,119,2015,September,39,6,2,8,85.5
1884,Resort Hotel,39,2015,September,39,1,0,1,80.08
1885,Resort Hotel,1,2015,September,39,1,1,2,89.0
1886,Resort Hotel,37,2015,September,39,1,1,2,114.0
1887,Resort Hotel,37,2015,September,39,1,1,2,119.0
1888,Resort Hotel,10,2015,September,39,1,1,2,104.72
1889,Resort Hotel,75,2015,September,39,1,1,2,73.35
1890,Resort Hotel,59,2015,September,39,1,1,2,74.0
1891,Resort Hotel,61,2015,September,39,1,2,3,79.0
1892,Resort Hotel,61,2015,September,39,1,2,3,79.0
1893,Resort Hotel,61,2015,September,39,1,2,3,94.0
1894,Resort Hotel,44,2015,September,39,1,2,3,116.0
1895,Resort Hotel,47,2015,September,39,3,2,5,82.8
1896,Resort Hotel,64,2015,September,39,4,2,6,73.5
1897,Resort Hotel,354,2015,September,39,5,2,7,0.0
1898,Resort Hotel,98,2015,September,39,5,2,7,128.42
1899,Resort Hotel,136,2015,September,39,5,2,7,55.09
1900,Resort Hotel,116,2015,September,39,5,2,7,93.86
1901,Resort Hotel,54,2015,September,39,6,2,8,69.13
1902,Resort Hotel,41,2015,September,40,2,2,4,122.0
1903,Resort Hotel,11,2015,September,40,0,1,1,88.4
1904,Resort Hotel,32,2015,September,40,0,1,1,94.5
1905,Resort Hotel,73,2015,September,40,1,2,3,78.6
1906,Resort Hotel,53,2015,September,40,3,2,5,85.08
1907,Resort Hotel,100,2015,September,40,5,2,7,55.43
1908,Resort Hotel,73,2015,September,40,5,2,7,93.43
1909,Resort Hotel,177,2015,September,40,5,2,7,36.13
1910,Resort Hotel,51,2015,September,40,5,2,7,55.43
1911,Resort Hotel,81,2015,September,40,5,2,7,66.29
1912,Resort Hotel,47,2015,September,40,5,2,7,90.74
1913,Resort Hotel,81,2015,September,40,5,2,7,66.29
1914,Resort Hotel,163,2015,September,40,5,2,7,38.25
1915,Resort Hotel,59,2015,September,40,5,2,7,106.31
1916,Resort Hotel,55,2015,September,40,5,3,8,74.2
1917,Resort Hotel,97,2015,September,40,6,4,10,93.2
1918,Resort Hotel,85,2015,September,40,8,4,12,83.67
1919,Resort Hotel,177,2015,September,40,10,4,14,42.23
1920,Resort Hotel,0,2015,September,40,0,1,1,68.53
1921,Resort Hotel,0,2015,September,40,1,1,2,86.1
1922,Resort Hotel,80,2015,September,40,3,1,4,63.14
1923,Resort Hotel,77,2015,September,40,3,1,4,74.6
1924,Resort Hotel,69,2015,September,40,3,1,4,60.5
1925,Resort Hotel,80,2015,September,40,3,1,4,69.5
1926,Resort Hotel,77,2015,September,40,3,1,4,55.44
1927,Resort Hotel,56,2015,September,40,3,1,4,44.5
1928,Resort Hotel,80,2015,September,40,3,1,4,55.44
1929,Resort Hotel,80,2015,September,40,3,1,4,55.44
1930,Resort Hotel,98,2015,September,40,3,1,4,99.5
1931,Resort Hotel,56,2015,September,40,5,2,7,108.09
1932,Resort Hotel,60,2015,September,40,5,2,7,68.0
1933,Resort Hotel,77,2015,September,40,5,2,7,78.1
1934,Resort Hotel,53,2015,September,40,5,2,7,70.5
1935,Resort Hotel,72,2015,September,40,5,3,8,76.5
1936,Resort Hotel,119,2015,September,40,4,1,5,66.8
1937,Resort Hotel,164,2015,September,40,9,3,12,39.24
1938,Resort Hotel,64,2015,September,40,5,0,5,48.78
1939,Resort Hotel,89,2015,September,40,5,1,6,62.0
1940,Resort Hotel,57,2015,September,40,5,2,7,54.4
1941,Resort Hotel,54,2015,September,40,5,2,7,56.59
1942,Resort Hotel,172,2015,September,40,5,2,7,59.03
1943,Resort Hotel,60,2015,September,40,4,0,4,62.0
1944,Resort Hotel,13,2015,September,40,5,2,7,148.12
1945,Resort Hotel,165,2015,September,40,5,2,7,44.5
1946,Resort Hotel,55,2015,September,40,5,2,7,44.5
1947,Resort Hotel,76,2015,September,40,6,2,8,81.45
1948,Resort Hotel,81,2015,September,40,6,2,8,81.75
1949,Resort Hotel,96,2015,September,40,7,2,9,48.8
1950,Resort Hotel,61,2015,September,40,10,2,12,80.1
1951,Resort Hotel,19,2015,September,40,1,0,1,106.0
1952,Resort Hotel,50,2015,September,40,1,0,1,104.0
1953,Resort Hotel,0,2015,September,40,1,0,1,90.1
1954,Resort Hotel,2,2015,September,40,2,0,2,55.5
1955,Resort Hotel,2,2015,September,40,3,0,3,58.5
1956,Resort Hotel,55,2015,September,40,3,0,3,73.0
1957,Resort Hotel,56,2015,September,40,3,0,3,55.8
1958,Resort Hotel,55,2015,September,40,3,0,3,73.0
1959,Resort Hotel,55,2015,September,40,3,0,3,67.5
1960,Resort Hotel,2,2015,September,40,3,0,3,13.0
1961,Resort Hotel,54,2015,September,40,4,2,6,64.33
1962,Resort Hotel,142,2015,September,40,4,2,6,79.83
1963,Resort Hotel,51,2015,September,40,4,2,6,100.33
1964,Resort Hotel,49,2015,September,40,5,2,7,44.5
1965,Resort Hotel,93,2015,September,40,5,2,7,71.93
1966,Resort Hotel,48,2015,September,40,5,2,7,52.73
1967,Resort Hotel,68,2015,September,40,5,2,7,58.57
1968,Resort Hotel,92,2015,September,40,5,2,7,48.0
1969,Resort Hotel,97,2015,September,40,5,2,7,62.43
1970,Resort Hotel,48,2015,September,40,5,2,7,52.73
1971,Resort Hotel,58,2015,September,40,5,2,7,44.27
1972,Resort Hotel,70,2015,September,40,5,2,7,58.57
1973,Resort Hotel,41,2015,September,40,10,4,14,54.4
1974,Resort Hotel,0,2015,October,40,1,0,1,120.0
1975,Resort Hotel,63,2015,October,40,2,0,2,68.4
1976,Resort Hotel,44,2015,October,40,3,0,3,118.5
1977,Resort Hotel,19,2015,October,40,3,0,3,87.0
1978,Resort Hotel,57,2015,October,40,3,0,3,48.3
1979,Resort Hotel,24,2015,October,40,3,0,3,93.0
1980,Resort Hotel,22,2015,October,40,3,1,4,65.0
1981,Resort Hotel,51,2015,October,40,3,1,4,56.0
1982,Resort Hotel,23,2015,October,40,3,1,4,65.0
1983,Resort Hotel,79,2015,October,40,3,2,5,66.0
1984,Resort Hotel,48,2015,October,40,3,2,5,86.0
1985,Resort Hotel,51,2015,October,40,3,2,5,74.4
1986,Resort Hotel,78,2015,October,40,5,2,7,74.23
1987,Resort Hotel,24,2015,October,40,5,2,7,103.0
1988,Resort Hotel,45,2015,October,40,5,2,7,82.0
1989,Resort Hotel,24,2015,October,40,5,2,7,77.0
1990,Resort Hotel,44,2015,October,40,5,2,7,69.93
1991,Resort Hotel,78,2015,October,40,5,2,7,43.93
1992,Resort Hotel,45,2015,October,40,5,2,7,57.43
1993,Resort Hotel,115,2015,October,40,5,2,7,36.74
1994,Resort Hotel,50,2015,October,40,5,2,7,63.08
1995,Resort Hotel,45,2015,October,40,5,2,7,47.0
1996,Resort Hotel,103,2015,October,40,5,2,7,50.4
1997,Resort Hotel,145,2015,October,40,5,2,7,55.43
1998,Resort Hotel,113,2015,October,40,2,0,2,76.0
1999,Resort Hotel,102,2015,October,40,2,0,2,56.0
2000,Resort Hotel,113,2015,October,40,2,0,2,78.0
2001,Resort Hotel,0,2015,October,40,2,0,2,0.0
2002,Resort Hotel,29,2015,October,40,2,1,3,117.0
2003,Resort Hotel,115,2015,October,40,2,2,4,106.0
2004,Resort Hotel,73,2015,October,40,2,2,4,47.0
2005,Resort Hotel,115,2015,October,40,2,2,4,56.0
2006,Resort Hotel,115,2015,October,40,3,2,5,106.0
2007,Resort Hotel,20,2015,October,40,5,2,7,44.5
2008,Resort Hotel,56,2015,October,40,5,2,7,77.0
2009,Resort Hotel,50,2015,October,40,5,2,7,50.4
2010,Resort Hotel,20,2015,October,40,5,2,7,44.5
2011,Resort Hotel,53,2015,October,40,5,2,7,59.4
2012,Resort Hotel,46,2015,October,40,5,2,7,55.43
2013,Resort Hotel,23,2015,October,40,5,2,7,44.5
2014,Resort Hotel,63,2015,October,40,5,2,7,42.23
2015,Resort Hotel,200,2015,October,40,5,2,7,72.0
2016,Resort Hotel,56,2015,October,40,6,2,8,60.9
2017,Resort Hotel,49,2015,October,40,6,2,8,67.25
2018,Resort Hotel,56,2015,October,40,6,2,8,63.9
2019,Resort Hotel,0,2015,October,40,1,0,1,74.0
2020,Resort Hotel,87,2015,October,40,1,0,1,36.05
2021,Resort Hotel,114,2015,October,40,1,0,1,42.3
2022,Resort Hotel,1,2015,October,40,1,0,1,90.0
2023,Resort Hotel,5,2015,October,40,1,0,1,67.0
2024,Resort Hotel,1,2015,October,40,1,0,1,110.0
2025,Resort Hotel,4,2015,October,40,1,1,2,58.0
2026,Resort Hotel,192,2015,October,40,2,2,4,38.07
2027,Resort Hotel,192,2015,October,40,2,2,4,40.07
2028,Resort Hotel,192,2015,October,40,2,2,4,38.07
2029,Resort Hotel,39,2015,October,40,2,2,4,81.6
2030,Resort Hotel,25,2015,October,40,2,2,4,59.29
2031,Resort Hotel,192,2015,October,40,2,2,4,38.07
2032,Resort Hotel,53,2015,October,40,2,2,4,59.4
2033,Resort Hotel,21,2015,October,40,3,2,5,77.0
2034,Resort Hotel,19,2015,October,40,5,2,7,74.14
2035,Resort Hotel,10,2015,October,40,1,2,3,116.0
2036,Resort Hotel,61,2015,October,40,1,2,3,86.0
2037,Resort Hotel,72,2015,October,40,2,2,4,50.4
2038,Resort Hotel,70,2015,October,40,5,2,7,40.96
2039,Resort Hotel,46,2015,October,40,5,2,7,44.8
2040,Resort Hotel,38,2015,October,40,5,2,7,93.43
2041,Resort Hotel,53,2015,October,40,5,2,7,47.33
2042,Resort Hotel,51,2015,October,40,5,2,7,83.05
2043,Resort Hotel,124,2015,October,40,5,2,7,87.43
2044,Resort Hotel,361,2015,October,40,5,2,7,0.0
2045,Resort Hotel,25,2015,October,40,5,2,7,68.16
2046,Resort Hotel,49,2015,October,40,5,2,7,66.0
2047,Resort Hotel,53,2015,October,40,5,2,7,56.0
2048,Resort Hotel,14,2015,October,40,5,2,7,136.71
2049,Resort Hotel,163,2015,October,40,5,2,7,51.3
2050,Resort Hotel,2,2015,October,41,0,1,1,92.6
2051,Resort Hotel,1,2015,October,41,0,1,1,47.0
2052,Resort Hotel,0,2015,October,41,0,2,2,56.0
2053,Resort Hotel,338,2015,October,41,0,2,2,0.0
2054,Resort Hotel,34,2015,October,41,2,2,4,117.0
2055,Resort Hotel,34,2015,October,41,2,2,4,122.0
2056,Resort Hotel,81,2015,October,41,5,2,7,63.66
2057,Resort Hotel,26,2015,October,41,5,2,7,68.43
2058,Resort Hotel,75,2015,October,41,6,4,10,60.4
2059,Resort Hotel,54,2015,October,41,7,4,11,78.2
2060,Resort Hotel,170,2015,October,41,8,4,12,44.5
2061,Resort Hotel,69,2015,October,41,3,2,5,41.25
2062,Resort Hotel,69,2015,October,41,3,2,5,40.05
2063,Resort Hotel,38,2015,October,41,3,2,5,117.0
2064,Resort Hotel,90,2015,October,41,10,4,14,107.43
2065,Resort Hotel,111,2015,October,41,4,2,6,57.67
2066,Resort Hotel,18,2015,October,41,4,2,6,63.47
2067,Resort Hotel,7,2015,October,41,0,1,1,60.3
2068,Resort Hotel,1,2015,October,41,1,1,2,61.5
2069,Resort Hotel,69,2015,October,41,1,1,2,88.0
2070,Resort Hotel,7,2015,October,41,0,1,1,56.95
2071,Resort Hotel,10,2015,October,41,3,1,4,67.0
2072,Resort Hotel,55,2015,October,41,3,1,4,54.5
2073,Resort Hotel,10,2015,October,41,3,1,4,67.0
2074,Resort Hotel,52,2015,October,41,5,2,7,54.72
2075,Resort Hotel,14,2015,October,41,5,2,7,83.6
2076,Resort Hotel,17,2015,October,41,5,2,7,73.0
2077,Resort Hotel,74,2015,October,41,6,3,9,86.0
2078,Resort Hotel,74,2015,October,41,6,3,9,86.0
2079,Resort Hotel,207,2015,October,41,7,3,10,65.45
2080,Resort Hotel,102,2015,October,41,9,3,12,71.67
2081,Resort Hotel,1,2015,October,41,1,0,1,37.0
2082,Resort Hotel,0,2015,October,41,0,0,0,0.0
2083,Resort Hotel,43,2015,October,41,1,0,1,52.2
2084,Resort Hotel,70,2015,October,41,1,0,1,43.12
2085,Resort Hotel,0,2015,October,41,2,0,2,66.0
2086,Resort Hotel,91,2015,October,41,2,0,2,106.0
2087,Resort Hotel,1,2015,October,41,3,0,3,56.0
2088,Resort Hotel,1,2015,October,41,3,0,3,0.0
2089,Resort Hotel,43,2015,October,41,4,0,4,62.8
2090,Resort Hotel,3,2015,October,41,2,0,2,87.0
2091,Resort Hotel,31,2015,October,41,5,1,6,96.67
2092,Resort Hotel,328,2015,October,41,5,2,7,0.0
2093,Resort Hotel,328,2015,October,41,5,2,7,0.0
2094,Resort Hotel,87,2015,October,41,5,2,7,118.0
2095,Resort Hotel,328,2015,October,41,5,2,7,0.0
2096,Resort Hotel,84,2015,October,41,5,2,7,98.4
2097,Resort Hotel,123,2015,October,41,5,2,7,43.3
2098,Resort Hotel,4,2015,October,41,1,0,1,58.0
2099,Resort Hotel,13,2015,October,41,1,0,1,58.0
2100,Resort Hotel,33,2015,October,41,2,0,2,66.3
2101,Resort Hotel,13,2015,October,41,2,0,2,0.0
2102,Resort Hotel,21,2015,October,41,2,0,2,47.0
2103,Resort Hotel,0,2015,October,41,1,0,1,0.0
2104,Resort Hotel,2,2015,October,41,1,0,1,67.0
2105,Resort Hotel,6,2015,October,41,1,0,1,49.01
2106,Resort Hotel,78,2015,October,41,4,0,4,64.29
2107,Resort Hotel,21,2015,October,41,2,0,2,47.0
2108,Resort Hotel,175,2015,October,41,5,2,7,41.6
2109,Resort Hotel,158,2015,October,41,5,2,7,55.43
2110,Resort Hotel,11,2015,October,41,5,2,7,48.74
2111,Resort Hotel,16,2015,October,41,5,2,7,68.86
2112,Resort Hotel,174,2015,October,41,5,2,7,67.0
2113,Resort Hotel,174,2015,October,41,5,2,7,68.43
2114,Resort Hotel,21,2015,October,41,1,0,1,47.0
2115,Resort Hotel,13,2015,October,41,1,0,1,40.0
2116,Resort Hotel,3,2015,October,41,1,0,1,67.0
2117,Resort Hotel,3,2015,October,41,1,0,1,67.0
2118,Resort Hotel,22,2015,October,41,1,0,1,47.0
2119,Resort Hotel,3,2015,October,41,1,0,1,87.0
2120,Resort Hotel,33,2015,October,41,3,0,3,67.5
2121,Resort Hotel,3,2015,October,41,3,0,3,73.67
2122,Resort Hotel,44,2015,October,41,3,0,3,50.0
2123,Resort Hotel,77,2015,October,41,3,0,3,50.0
2124,Resort Hotel,10,2015,October,41,3,0,3,73.66
2125,Resort Hotel,44,2015,October,41,3,0,3,50.0
2126,Resort Hotel,76,2015,October,41,3,0,3,56.0
2127,Resort Hotel,71,2015,October,41,3,0,3,48.0
2128,Resort Hotel,9,2015,October,41,3,0,3,45.0
2129,Resort Hotel,33,2015,October,41,3,0,3,50.0
2130,Resort Hotel,3,2015,October,41,3,0,3,67.0
2131,Resort Hotel,77,2015,October,41,3,0,3,71.0
2132,Resort Hotel,59,2015,October,41,3,0,3,45.0
2133,Resort Hotel,77,2015,October,41,3,0,3,50.0
2134,Resort Hotel,77,2015,October,41,3,0,3,66.0
2135,Resort Hotel,3,2015,October,41,3,0,3,45.0
2136,Resort Hotel,71,2015,October,41,3,0,3,71.0
2137,Resort Hotel,29,2015,October,41,3,1,4,85.0
2138,Resort Hotel,10,2015,October,41,5,2,7,41.37
2139,Resort Hotel,330,2015,October,41,5,2,7,0.0
2140,Resort Hotel,22,2015,October,41,5,2,7,53.37
2141,Resort Hotel,132,2015,October,41,3,1,4,44.5
2142,Resort Hotel,10,2015,October,41,5,2,7,48.57
2143,Resort Hotel,94,2015,October,41,5,2,7,77.43
2144,Resort Hotel,94,2015,October,41,7,2,9,123.56
2145,Resort Hotel,128,2015,October,41,8,4,12,62.47
2146,Resort Hotel,1,2015,October,41,1,0,1,58.0
2147,Resort Hotel,16,2015,October,41,1,0,1,48.0
2148,Resort Hotel,1,2015,October,41,1,0,1,67.0
2149,Resort Hotel,134,2015,October,41,2,0,2,56.0
2150,Resort Hotel,77,2015,October,41,2,0,2,56.0
2151,Resort Hotel,77,2015,October,41,2,0,2,42.0
2152,Resort Hotel,34,2015,October,41,2,0,2,67.5
2153,Resort Hotel,4,2015,October,41,2,0,2,89.0
2154,Resort Hotel,78,2015,October,41,2,0,2,50.0
2155,Resort Hotel,77,2015,October,41,2,0,2,50.0
2156,Resort Hotel,77,2015,October,41,2,0,2,56.0
2157,Resort Hotel,78,2015,October,41,2,1,3,92.0
2158,Resort Hotel,63,2015,October,41,2,1,3,43.12
2159,Resort Hotel,8,2015,October,41,2,1,3,104.67
2160,Resort Hotel,4,2015,October,41,2,1,3,113.33
2161,Resort Hotel,77,2015,October,41,2,0,2,50.0
2162,Resort Hotel,67,2015,October,41,2,0,2,50.0
2163,Resort Hotel,21,2015,October,41,2,1,3,67.0
2164,Resort Hotel,13,2015,October,41,2,1,3,72.8
2165,Resort Hotel,63,2015,October,41,2,1,3,54.02
2166,Resort Hotel,9,2015,October,41,2,1,3,63.33
2167,Resort Hotel,3,2015,October,41,2,1,3,83.33
2168,Resort Hotel,14,2015,October,41,2,1,3,78.8
2169,Resort Hotel,8,2015,October,41,2,1,3,55.73
2170,Resort Hotel,25,2015,October,41,2,1,3,44.5
2171,Resort Hotel,22,2015,October,41,2,2,4,83.0
2172,Resort Hotel,0,2015,October,41,2,2,4,67.0
2173,Resort Hotel,22,2015,October,41,2,2,4,77.0
2174,Resort Hotel,10,2015,October,41,2,2,4,71.5
2175,Resort Hotel,4,2015,October,41,3,2,5,70.4
2176,Resort Hotel,7,2015,October,41,3,2,5,73.68
2177,Resort Hotel,350,2015,October,41,5,2,7,82.0
2178,Resort Hotel,2,2015,October,41,1,0,1,56.0
2179,Resort Hotel,11,2015,October,41,1,0,1,45.0
2180,Resort Hotel,5,2015,October,41,1,0,1,60.3
2181,Resort Hotel,35,2015,October,41,1,0,1,67.5
2182,Resort Hotel,12,2015,October,41,1,1,2,61.5
2183,Resort Hotel,4,2015,October,41,1,1,2,107.5
2184,Resort Hotel,5,2015,October,41,1,1,2,101.5
2185,Resort Hotel,12,2015,October,41,1,1,2,76.35
2186,Resort Hotel,21,2015,October,41,1,1,2,49.2
2187,Resort Hotel,11,2015,October,41,1,1,2,82.35
2188,Resort Hotel,4,2015,October,41,1,1,2,111.5
2189,Resort Hotel,5,2015,October,41,1,1,2,67.5
2190,Resort Hotel,19,2015,October,41,1,1,2,117.0
2191,Resort Hotel,5,2015,October,41,1,1,2,77.5
2192,Resort Hotel,4,2015,October,41,1,1,2,102.5
2193,Resort Hotel,4,2015,October,41,1,1,2,101.5
2194,Resort Hotel,12,2015,October,41,1,1,2,61.35
2195,Resort Hotel,16,2015,October,41,1,1,2,61.35
2196,Resort Hotel,0,2015,October,41,1,1,2,90.0
2197,Resort Hotel,143,2015,October,41,5,2,7,36.05
2198,Resort Hotel,365,2015,October,41,5,2,7,4.0
2199,Resort Hotel,143,2015,October,41,2,2,4,98.0
2200,Resort Hotel,78,2015,October,41,6,3,9,79.22
2201,Resort Hotel,78,2015,October,41,15,6,21,106.0
2202,Resort Hotel,2,2015,October,42,0,1,1,50.4
2203,Resort Hotel,2,2015,October,42,0,1,1,66.0
2204,Resort Hotel,39,2015,October,42,0,1,1,46.5
2205,Resort Hotel,46,2015,October,42,0,1,1,50.4
2206,Resort Hotel,0,2015,October,42,0,1,1,66.0
2207,Resort Hotel,9,2015,October,42,0,1,1,56.0
2208,Resort Hotel,6,2015,October,42,0,2,2,82.0
2209,Resort Hotel,5,2015,October,42,0,2,2,50.4
2210,Resort Hotel,2,2015,October,42,0,2,2,37.6
2211,Resort Hotel,1,2015,October,42,0,2,2,56.4
2212,Resort Hotel,99,2015,October,42,0,1,1,67.0
2213,Resort Hotel,1,2015,October,42,0,1,1,56.4
2214,Resort Hotel,87,2015,October,42,2,2,4,42.3
2215,Resort Hotel,12,2015,October,42,2,2,4,50.4
2216,Resort Hotel,41,2015,October,42,2,2,4,56.0
2217,Resort Hotel,102,2015,October,42,2,2,4,50.4
2218,Resort Hotel,83,2015,October,42,3,2,5,56.52
2219,Resort Hotel,13,2015,October,42,3,2,5,58.24
2220,Resort Hotel,5,2015,October,42,5,2,7,69.85
2221,Resort Hotel,5,2015,October,42,5,2,7,92.71
2222,Resort Hotel,5,2015,October,42,5,4,9,0.0
2223,Resort Hotel,0,2015,October,42,0,0,0,0.0
2224,Resort Hotel,0,2015,October,42,0,0,0,0.0
2225,Resort Hotel,13,2015,October,42,0,1,1,48.0
2226,Resort Hotel,13,2015,October,42,0,1,1,53.0
2227,Resort Hotel,20,2015,October,42,0,1,1,48.0
2228,Resort Hotel,0,2015,October,42,1,1,2,37.0
2229,Resort Hotel,2,2015,October,42,1,1,2,56.0
2230,Resort Hotel,4,2015,October,42,1,1,2,48.0
2231,Resort Hotel,6,2015,October,42,5,1,6,61.28
2232,Resort Hotel,334,2015,October,42,5,2,7,0.0
2233,Resort Hotel,334,2015,October,42,5,2,7,0.0
2234,Resort Hotel,334,2015,October,42,5,2,7,0.0
2235,Resort Hotel,283,2015,October,42,5,2,7,79.0
2236,Resort Hotel,19,2015,October,42,5,3,8,74.28
2237,Resort Hotel,1,2015,October,42,1,0,1,47.0
2238,Resort Hotel,1,2015,October,42,1,0,1,50.4
